time_ms,ir,ax,ay,az,gx,gy,gz,label
3331387,128997,382,-15,791,722,-10769,5911,M
3331484,128719,432,251,-133,2752,-3402,2158,M
3331566,128575,36,-516,-757,-950,-4081,-890,M
3331648,128523,-430,-377,-504,-15972,-19960,3498,M
3331730,128698,55,397,-266,-14371,-27478,8927,M
3331811,129275,338,322,1005,-12900,-25637,6587,M
3331908,128900,-909,550,1402,-9716,-15299,-316,M
3331990,128238,-238,-46,-482,-747,-2364,-232,M
3332072,128779,-754,-133,-642,22,-6487,3389,M
3332154,129094,-1145,-27,-270,-6252,-23489,10918,M
3332251,129314,-468,-662,-6,-4302,-26108,13379,M
3332333,129227,40,-507,689,-3998,-23969,12150,M
3332415,128666,1331,118,953,-426,-9789,6610,M
3332497,128605,590,678,242,-37,-5888,4108,M
3332579,128558,722,-175,-307,-614,-4810,-1252,M
3332676,128644,-661,-406,-324,-16493,-18151,3651,M
3332758,128919,621,115,-465,-17350,-16915,3841,M
3332840,128908,-1401,510,275,-20307,-24417,5060,M
3332922,128418,682,468,450,-6808,-16099,4985,M
3333019,128277,912,682,879,-6841,-11138,2276,M
3333101,128564,-18,234,-291,-3610,-5971,-497,M
3333183,128697,-594,191,-684,201,-4477,-854,M
3333265,128875,-419,-422,-673,-4004,-17031,6404,M
3333362,128956,-516,-371,-282,-6036,-28262,12197,M
3333444,128734,96,-382,936,-9361,-32570,15138,M
3333526,128163,594,210,992,-982,-10546,4227,M
3333608,128336,381,72,-118,-3,-3835,-152,M
3333705,128301,-900,421,-964,-6465,-8485,-6628,M
3333787,128286,1103,1312,-988,-20952,-19073,-1083,M
3333869,128729,-58,780,623,-20437,-24590,4588,M
3333950,128048,-886,294,1207,-11816,-15685,-1909,M
3334032,128267,134,244,1080,-3615,-4191,-278,M
3334131,128485,-36,-46,-96,-1431,-7323,431,M
3334213,128257,127,-244,-1077,-6278,-15282,3735,M
3334295,128443,-1182,-384,-578,-10072,-19566,4388,M
3334392,128138,586,-366,834,-12034,-18169,6800,M
3334474,128098,199,-185,907,-7728,-11114,4273,M
3334556,127912,95,40,388,-7284,-8778,4653,M
3334638,127854,332,387,-80,-4032,-6393,86,M
3334735,128001,464,454,-854,-12057,-10874,593,M
3334817,128197,-386,664,-945,-26823,-27130,-1669,M
3334899,128552,263,592,887,-18232,-23759,1188,M
3334981,128445,432,-299,1309,-1743,-9994,2566,M
3335063,128418,59,-419,225,-2909,-3376,-495,M
3335160,128690,-1069,-558,59,-798,-4096,-1501,M
3335242,128228,-274,-955,-801,-4132,-8261,-211,M
3335324,127931,-21,-1097,-1233,-28032,-30533,8468,M
3335406,128353,-615,268,19,-17870,-32768,9817,M
3335503,129470,-2186,771,1473,-8596,-8363,-1257,M
3335585,128423,910,546,439,-3046,1302,-1594,M
3335666,128684,198,926,33,-592,-4745,1221,M
3335748,128569,-87,594,-483,-1296,-4633,-2096,M
3335830,128318,-280,66,-1209,-17480,-17189,-717,M
3335927,128144,-360,376,-763,-21975,-30484,1224,M
3336009,129089,-332,-91,2328,-9688,-9557,-2896,M
3336091,128118,1521,-1027,231,-7976,-15354,3501,M
3336173,128077,-62,-443,-812,-684,-7028,-1709,M
3336270,128666,-217,-430,-767,-2182,-2143,-589,M
3336352,128164,810,-858,-904,-24024,-21629,1705,M
3336434,128097,-802,432,37,-27106,-32768,3570,M
3336516,128688,-746,167,1280,-8646,-9131,-1779,M
3336613,128007,69,180,-93,540,-2237,189,M
3336695,128384,576,31,-227,592,-3228,-857,M
3336777,128090,512,-321,-816,-16678,-18891,1789,M
3336859,128006,-597,139,130,-23262,-31113,7926,M
3336941,128985,58,-58,1335,-11635,-12604,-729,M
3337039,128656,-779,119,510,-2629,-1681,-3284,M
3337121,128460,1175,-116,-478,-854,-2495,-1453,M
3337203,128524,44,-439,-900,-13870,-12480,674,M
3337300,128193,-219,131,278,-24125,-30299,4459,M
3337382,128627,-297,297,801,-4971,-7977,271,M
3337464,128490,501,231,-156,-256,-766,581,M
3337546,128550,275,176,-456,-17,-3057,-1389,M
3337643,128291,-422,23,-1172,-10216,-10820,-2325,M
3337725,127668,-410,-187,-1302,-26823,-25239,-1768,M
3337807,129051,1572,-737,1586,-16870,-20648,3696,M
3337889,127896,-129,-276,503,-8281,-11086,1086,M
3337971,128043,152,183,-224,-1799,-3741,42,M
3338069,127809,567,108,-564,-3757,-6683,-2267,M
3338151,127851,-480,-301,-997,-22111,-24566,-2637,M
3338233,128313,956,-117,1538,-20017,-29707,4366,M
3338330,128013,-407,86,291,-1989,-8938,877,M
3338412,128304,-284,70,-206,-816,-2067,-144,M
3338494,128232,68,-96,-589,-128,-2249,-1312,M
3338576,128065,-39,-438,-1115,-17067,-16803,-1031,M
3338673,127880,385,-289,280,-15086,-31775,3698,M
3338755,128181,-1110,-130,1235,-10620,-15536,1183,M
3338837,128152,66,-165,319,-1677,-400,-74,M
3338919,127951,328,150,-234,-561,-4243,-2257,M
3339018,127507,623,-137,-1105,-15816,-17995,-2693,M
3339100,127221,-705,-260,-1069,-17289,-28745,-785,M
3339182,129335,946,-16,2035,-10156,-16055,1391,M
3339279,128113,62,-58,463,-2371,-3480,1062,M
3339361,128066,-120,124,-174,-1616,-4172,-1049,M
3339443,127800,226,280,-903,-4610,-8662,-1943,M
3339525,127972,-1178,-7,-858,-22343,-31504,-1995,M
3339624,128265,986,-239,958,-20689,-30256,3956,M
3339706,128070,-50,130,621,-3861,-10069,1872,M
3339788,128300,203,66,78,-1681,-1506,-540,M
3339885,127944,71,158,-234,-98,-3597,-3733,M
3339967,127611,603,8,-874,-18775,-19815,-1629,M
3340049,127602,-708,-64,-238,-19144,-32022,3595,M
3340131,128061,156,134,1665,-14367,-17415,586,M
3340228,127638,-144,-181,11,-1340,-5143,-850,M
3340310,127979,-1,-10,-426,-426,-3909,-1201,M
3340392,127978,-81,69,-900,-3302,-8031,-1689,M
3340474,127686,-83,-169,-1374,-18481,-27531,1565,M
3340573,128510,1391,-126,1200,-15753,-25253,9811,M
3340655,128316,-1090,20,1061,-3242,-7340,761,M
